Clase,Imagen,Keypoints_ORB,Tiempo_ORB
Mestizos,004_154.JPG,1000,0.03700685501098633
Mestizos,004_155.jpg,1000,0.050611019134521484
Mestizos,004_156.JPG,1000,0.04687380790710449
Mestizos,004_157.JPG,1000,0.03127717971801758
Mestizos,004_158.JPG,1000,0.035498619079589844
Mestizos,004_159.JPG,1000,0.03183388710021973
Mestizos,004_16.JPG,1000,0.03448033332824707
Mestizos,004_160.JPG,1000,0.03627181053161621
Mestizos,004_161.JPG,1000,0.03128170967102051
Mestizos,004_162.JPG,1000,0.03134751319885254
Mestizos,004_163.JPG,1000,0.03928971290588379
Mestizos,004_164.JPG,1000,0.06852555274963379
Mestizos,004_165.JPG,1000,0.04828667640686035
Mestizos,004_166.JPG,1000,0.03523564338684082
Mestizos,004_167.JPG,1000,0.042012691497802734
Mestizos,004_168.JPG,1000,0.046900033950805664
Mestizos,004_169.JPG,1000,0.04755282402038574
Mestizos,004_17.JPG,1000,0.04313492774963379
Mestizos,004_170.JPG,1000,0.04524421691894531
Mestizos,004_171.JPG,1000,0.042987823486328125
Mestizos,004_172.JPG,1000,0.0488429069519043
Mestizos,004_173.JPG,1000,0.042170047760009766
Mestizos,004_174.JPG,1000,0.05977487564086914
Mestizos,004_175.JPG,1000,0.04673123359680176
Mestizos,004_176.JPG,1000,0.06675100326538086
Mestizos,004_177.JPG,1000,0.025654315948486328
Mestizos,004_178.JPG,1000,0.035341739654541016
Mestizos,004_179.JPG,1000,0.04485011100769043
Mestizos,004_18.JPG,1000,0.03317832946777344
Mestizos,004_180.JPG,1000,0.027965545654296875
Mestizos,004_181.JPG,1000,0.046922922134399414
Mestizos,004_182.JPG,1000,0.047261953353881836
Mestizos,004_183.JPG,1000,0.04632997512817383
Mestizos,004_184.JPG,1000,0.05836629867553711
Mestizos,004_185.JPG,1000,0.031246185302734375
Mestizos,004_186.JPG,1000,0.023848772048950195
Mestizos,004_187.JPG,1000,0.06438803672790527
Mestizos,004_188.JPG,1000,0.0467982292175293
Mestizos,004_189.JPG,1000,0.046868085861206055
Mestizos,004_19.JPG,1000,0.019133806228637695
Mestizos,004_190.JPG,1000,0.028544902801513672
Mestizos,004_191.JPG,1000,0.04726600646972656
Mestizos,004_192.JPG,1000,0.04686689376831055
Mestizos,004_193.JPG,1000,0.0513613224029541
Mestizos,004_194.JPG,1000,0.04726076126098633
Mestizos,004_195.JPG,1000,0.03969311714172363
Mestizos,004_196.JPG,1000,0.04096341133117676
Mestizos,004_197.JPG,1000,0.03269529342651367
Mestizos,004_198.JPG,1000,0.03880620002746582
Mestizos,004_199.JPG,1000,0.031241655349731445
Mestizos,004_2.JPG,1000,0.026082277297973633
Mestizos,004_20.JPG,1000,0.016831636428833008
Mestizos,004_200.JPG,1000,0.03163266181945801
Mestizos,004_201.JPG,1000,0.03360724449157715
Mestizos,004_202.JPG,1000,0.03124213218688965
Mestizos,004_203.JPG,1000,0.03680825233459473
Mestizos,004_204.JPG,1000,0.022635698318481445
Mestizos,004_205.JPG,1000,0.021077394485473633
Mestizos,004_206.JPG,1000,0.03464341163635254
Mestizos,004_207.JPG,1000,0.03988957405090332
Mestizos,004_208.JPG,1000,0.045224666595458984
Mestizos,004_209.JPG,1000,0.04400062561035156
Mestizos,004_21.JPG,1000,0.033330440521240234
Mestizos,004_210.JPG,1000,0.03629612922668457
Mestizos,004_211.JPG,1000,0.0510866641998291
Mestizos,004_212.JPG,1000,0.03731822967529297
Mestizos,004_213.JPG,1000,0.03128314018249512
Mestizos,004_214.JPG,1000,0.018656015396118164
Mestizos,004_215.JPG,1000,0.027630329132080078
Mestizos,004_216.JPG,1000,0.01565837860107422
Mestizos,004_217.JPG,1000,0.022643327713012695
Mestizos,004_218.JPG,1000,0.02514195442199707
Mestizos,004_219.JPG,1000,0.029848814010620117
Mestizos,004_22.JPG,1000,0.030709266662597656
Mestizos,004_220.JPG,1000,0.041330575942993164
Mestizos,004_221.JPG,1000,0.04236483573913574
Mestizos,004_222.JPG,1000,0.033235788345336914
Mestizos,004_223.JPG,1000,0.03174877166748047
Mestizos,004_224.JPG,1000,0.02152276039123535
Mestizos,004_225.JPG,1000,0.021916866302490234
Mestizos,004_226.JPG,1000,0.0318906307220459
Mestizos,004_227.JPG,1000,0.037668466567993164
Mestizos,004_228.JPG,1000,0.024447202682495117
Mestizos,004_229.JPG,1000,0.02101874351501465
Mestizos,004_23.JPG,1000,0.03124833106994629
Mestizos,004_230.JPG,1000,0.031247615814208984
Mestizos,004_231.JPG,1000,0.030681371688842773
Mestizos,004_232.JPG,1000,0.03235149383544922
Mestizos,004_233.JPG,1000,0.03538227081298828
Mestizos,004_234.JPG,1000,0.033396244049072266
Mestizos,004_235.JPG,1000,0.017083168029785156
Mestizos,004_236.JPG,1000,0.031728267669677734
Mestizos,004_237.JPG,1000,0.028609514236450195
Mestizos,004_238.JPG,1000,0.030379295349121094
Mestizos,004_239.JPG,1000,0.030646324157714844
Mestizos,004_24.JPG,1000,0.03233480453491211
Mestizos,004_240.JPG,1000,0.03002166748046875
Mestizos,004_241.JPG,1000,0.022630691528320312
Mestizos,004_242.JPG,1000,0.031246185302734375
Mestizos,004_243.JPG,1000,0.024272441864013672
Mestizos,004_244.JPG,1000,0.031636953353881836
Mestizos,004_245.JPG,1000,0.037522077560424805
Mestizos,004_246.JPG,1000,0.02928304672241211
Mestizos,004_247.JPG,1000,0.029177188873291016
Mestizos,004_248.JPG,1000,0.031243085861206055
Mestizos,004_249.JPG,1000,0.022251605987548828
Mestizos,004_25.JPG,1000,0.031249046325683594
Mestizos,004_250.JPG,1000,0.043402910232543945
Mestizos,004_251.JPG,1000,0.05067729949951172
Mestizos,004_252.JPG,1000,0.03426766395568848
Mestizos,004_253.JPG,1000,0.03267049789428711
Mestizos,004_254.JPG,1000,0.024053335189819336
Mestizos,004_255.JPG,1000,0.04686594009399414
Mestizos,004_256.JPG,1000,0.031244277954101562
Mestizos,004_257.JPG,1000,0.0298612117767334
Mestizos,004_258.JPG,1000,0.029072046279907227
Mestizos,004_259.JPG,1000,0.025051593780517578
Mestizos,004_26.JPG,1000,0.027944564819335938
